"Town","FIPS","Year","Measure Type","Variable","Value"
"Bozrah","0901106820","2008-2012","Number","Drug Induced Deaths",2
"Bozrah","0901106820","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Bozrah","0901106820","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",22.83
"Bozrah","0901106820","2010-2014","Number","Drug Induced Deaths",3
"Branford","0900907310","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",11.69
"Branford","0900907310","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",11.35
"Branford","0900907310","2006-2010","Number","Drug Induced Deaths",16
"Branford","0900907310","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",16.6
"Branford","0900907310","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",15.66
"Branford","0900907310","2007-2011","Number","Drug Induced Deaths",22
"Branford","0900907310","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",15.8
"Branford","0900907310","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",14.27
"Branford","0900907310","2008-2012","Number","Drug Induced Deaths",20
"Branford","0900907310","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",14.66
"Branford","0900907310","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",13.55
"Branford","0900907310","2010-2014","Number","Drug Induced Deaths",19
"Bridgeport","0900108070","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",13.32
"Bridgeport","0900108070","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",12.77
"Bridgeport","0900108070","2006-2010","Number","Drug Induced Deaths",91
"Bridgeport","0900108070","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",10.69
"Bridgeport","0900108070","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",10.18
"Bridgeport","0900108070","2007-2011","Number","Drug Induced Deaths",73
"Bridgeport","0900108070","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",10.4
"Bridgeport","0900108070","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",9.97
"Bridgeport","0900108070","2008-2012","Number","Drug Induced Deaths",72
"Bridgeport","0900108070","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",12.79
"Bridgeport","0900108070","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",12.71
"Bridgeport","0900108070","2010-2014","Number","Drug Induced Deaths",93
"Bridgewater","0900508210","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2006-2010","Number","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2007-2011","Number","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2008-2012","Number","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Bridgewater","0900508210","2010-2014","Number","Drug Induced Deaths",-6666
"Bristol","0900308490","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",16.09
"Bristol","0900308490","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",16.21
"Bristol","0900308490","2006-2010","Number","Drug Induced Deaths",49
"Bristol","0900308490","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",15.23
"Bristol","0900308490","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",15.21
"Bristol","0900308490","2007-2011","Number","Drug Induced Deaths",46
"Bristol","0900308490","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",15.35
"Bristol","0900308490","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",15.54
"Bristol","0900308490","2008-2012","Number","Drug Induced Deaths",47
"Bristol","0900308490","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",17.99
"Bristol","0900308490","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",18.5
"Bristol","0900308490","2010-2014","Number","Drug Induced Deaths",56
"Brookfield","0900108980","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brookfield","0900108980","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",3.7
"Brookfield","0900108980","2006-2010","Number","Drug Induced Deaths",3
"Brookfield","0900108980","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brookfield","0900108980","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",4.9
"Brookfield","0900108980","2007-2011","Number","Drug Induced Deaths",4
"Brookfield","0900108980","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brookfield","0900108980","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",4.85
"Brookfield","0900108980","2008-2012","Number","Drug Induced Deaths",4
"Brookfield","0900108980","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brookfield","0900108980","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",9.55
"Brookfield","0900108980","2010-2014","Number","Drug Induced Deaths",8
"Brooklyn","0901509190","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brooklyn","0901509190","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",17.3
"Brooklyn","0901509190","2006-2010","Number","Drug Induced Deaths",7
"Brooklyn","0901509190","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brooklyn","0901509190","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",19.68
"Brooklyn","0901509190","2007-2011","Number","Drug Induced Deaths",8
"Brooklyn","0901509190","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brooklyn","0901509190","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",17.05
"Brooklyn","0901509190","2008-2012","Number","Drug Induced Deaths",7
"Brooklyn","0901509190","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Brooklyn","0901509190","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",19.45
"Brooklyn","0901509190","2010-2014","Number","Drug Induced Deaths",8
"Burlington","0900310100","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Burlington","0900310100","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",19.77
"Burlington","0900310100","2006-2010","Number","Drug Induced Deaths",9
"Burlington","0900310100","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Burlington","0900310100","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",17.41
"Burlington","0900310100","2007-2011","Number","Drug Induced Deaths",8
"Burlington","0900310100","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Burlington","0900310100","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",17.2
"Burlington","0900310100","2008-2012","Number","Drug Induced Deaths",8
"Burlington","0900310100","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Burlington","0900310100","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",12.74
"Burlington","0900310100","2010-2014","Number","Drug Induced Deaths",6
"Canaan","0900510940","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canaan","0900510940","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",17.23
"Canaan","0900510940","2006-2010","Number","Drug Induced Deaths",1
"Canaan","0900510940","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canaan","0900510940","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",16.91
"Canaan","0900510940","2007-2011","Number","Drug Induced Deaths",1
"Canaan","0900510940","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canaan","0900510940","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",16.21
"Canaan","0900510940","2008-2012","Number","Drug Induced Deaths",1
"Canaan","0900510940","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canaan","0900510940","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",49.32
"Canaan","0900510940","2010-2014","Number","Drug Induced Deaths",3
"Canterbury","0901512130","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canterbury","0901512130","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",7.86
"Canterbury","0901512130","2006-2010","Number","Drug Induced Deaths",2
"Canterbury","0901512130","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canterbury","0901512130","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",7.83
"Canterbury","0901512130","2007-2011","Number","Drug Induced Deaths",2
"Canterbury","0901512130","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canterbury","0901512130","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",7.79
"Canterbury","0901512130","2008-2012","Number","Drug Induced Deaths",2
"Canterbury","0901512130","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canterbury","0901512130","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",7.83
"Canterbury","0901512130","2010-2014","Number","Drug Induced Deaths",2
"Canton","0900312270","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canton","0900312270","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",5.98
"Canton","0900312270","2006-2010","Number","Drug Induced Deaths",3
"Canton","0900312270","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canton","0900312270","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",7.89
"Canton","0900312270","2007-2011","Number","Drug Induced Deaths",4
"Canton","0900312270","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canton","0900312270","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",7.77
"Canton","0900312270","2008-2012","Number","Drug Induced Deaths",4
"Canton","0900312270","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Canton","0900312270","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",17.43
"Canton","0900312270","2010-2014","Number","Drug Induced Deaths",9
"Chaplin","0901513810","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chaplin","0901513810","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",8.47
"Chaplin","0901513810","2006-2010","Number","Drug Induced Deaths",1
"Chaplin","0901513810","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chaplin","0901513810","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",8.06
"Chaplin","0901513810","2007-2011","Number","Drug Induced Deaths",1
"Chaplin","0901513810","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chaplin","0901513810","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Chaplin","0901513810","2008-2012","Number","Drug Induced Deaths",-6666
"Chaplin","0901513810","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chaplin","0901513810","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",8.75
"Chaplin","0901513810","2010-2014","Number","Drug Induced Deaths",1
"Cheshire","0900914160","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",12.09
"Cheshire","0900914160","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",10.97
"Cheshire","0900914160","2006-2010","Number","Drug Induced Deaths",16
"Cheshire","0900914160","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",11.39
"Cheshire","0900914160","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",10.96
"Cheshire","0900914160","2007-2011","Number","Drug Induced Deaths",16
"Cheshire","0900914160","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Cheshire","0900914160","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",8.2
"Cheshire","0900914160","2008-2012","Number","Drug Induced Deaths",12
"Cheshire","0900914160","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Cheshire","0900914160","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",6.15
"Cheshire","0900914160","2010-2014","Number","Drug Induced Deaths",9
"Chester","0900714300","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chester","0900714300","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",15.09
"Chester","0900714300","2006-2010","Number","Drug Induced Deaths",3
"Chester","0900714300","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chester","0900714300","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",20.08
"Chester","0900714300","2007-2011","Number","Drug Induced Deaths",4
"Chester","0900714300","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chester","0900714300","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",25.05
"Chester","0900714300","2008-2012","Number","Drug Induced Deaths",5
"Chester","0900714300","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Chester","0900714300","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",23.93
"Chester","0900714300","2010-2014","Number","Drug Induced Deaths",5
"Clinton","0900715350","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",29.29
"Clinton","0900715350","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",22.53
"Clinton","0900715350","2006-2010","Number","Drug Induced Deaths",15
"Clinton","0900715350","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",28.25
"Clinton","0900715350","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",22.57
"Clinton","0900715350","2007-2011","Number","Drug Induced Deaths",15
"Clinton","0900715350","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Clinton","0900715350","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",21.12
"Clinton","0900715350","2008-2012","Number","Drug Induced Deaths",14
"Clinton","0900715350","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",22.73
"Clinton","0900715350","2010-2014","Crude Rate (per 100,000)","Drug Induced Deaths",22.71
"Clinton","0900715350","2010-2014","Number","Drug Induced Deaths",15
"Colchester","0901115910","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Colchester","0901115910","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",15.14
"Colchester","0901115910","2006-2010","Number","Drug Induced Deaths",12
"Colchester","0901115910","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Colchester","0901115910","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",17.58
"Colchester","0901115910","2007-2011","Number","Drug Induced Deaths",14
"Colchester","0901115910","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",18.75
"Colchester","0901115910","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",18.67
"Colchester","0901115910","2008-2012","Number","Drug Induced Deaths",15
"Colchester","0901115910","2010-2014","AAMR (per 100,000)","Drug Induced Deaths",-6666
